"Data Source","World Development Indicators",

"Last Updated Date","2016-11-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Poland","POL","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6409301757813","95.5176391601563","95.9490966796875","","98.2600631713867","","","",
"Poland","POL","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6683807373047","95.3811187744141","95.4766387939453","","97.9989318847656","","","",
"Poland","POL","Official entrance age to primary education (years)","SE.PRM.AGES","","","","","","","","","","","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","",
"Poland","POL","Trained teachers in preprimary education (% of total teachers)","SE.PRE.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Trained teachers in preprimary education, male (% of male teachers)","SE.PRE.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Trained teachers in preprimary education, female (% of female teachers)","SE.PRE.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Gross enrolment ratio, pre-primary, male (%)","SE.PRE.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5265502929688","42.2818908691406","","","47.034481048584","47.7454299926758","47.8532218933105","47.9577484130859","48.524299621582","48.9209899902344","51.1950988769531","53.2874717712402","55.4157409667969","57.5876007080078","60.4718017578125","61.5600814819336","64.9338226318359","69.4143524169922","72.9960098266602","77.4763488769531","77.5255126953125","","","",
"Poland","POL","Gross enrolment ratio, pre-primary, female (%)","SE.PRE.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8866500854492","42.6428985595703","","","46.3039817810059","47.6556816101074","48.0803108215332","48.4451484680176","48.8433990478516","49.2585601806641","51.388370513916","53.670108795166","55.6913909912109","58.117431640625","60.7828903198242","62.1981010437012","65.4331588745117","70.0697174072266","73.1914215087891","76.7503433227539","77.1120300292969","","","",
"Poland","POL","Gross enrolment ratio, pre-primary, both sexes (%)","SE.PRE.ENRR","","","","","","","","","","","","36.699649810791","38.9219398498535","44.5642318725586","50.0580291748047","53.4270210266113","53.4294204711914","55.0159492492676","55.7698287963867","55.4141883850098","56.0874290466309","55.2554397583008","51.6140785217285","49.6157913208008","47.0215911865234","48.0353889465332","49.8762512207031","50.9030799865723","50.9247016906738","50.1885986328125","48.5756416320801","46.2462196350098","42.9204483032227","41.702220916748","42.4580192565918","44.2813110351563","45.4053688049316","46.6782608032227","47.7016716003418","47.9638900756836","48.1951713562012","48.6796684265137","49.0852584838867","51.2890892028809","53.473461151123","55.5497093200684","57.8451118469238","60.6230697631836","61.8705406188965","65.1769638061523","69.7334899902344","73.0911636352539","77.1228408813477","77.32421875","","","",
"Poland","POL","Pupil-teacher ratio in pre-primary education (headcount basis)","SE.PRE.ENRL.TC.ZS","","","","","","","","","","","","19.7045001983643","19.485330581665","","","26.5160503387451","24.8675003051758","24.2251796722412","23.8903503417969","24.1773300170898","24.1157608032227","23.3765506744385","20.4907302856445","18.6568794250488","17.2496109008789","17.3583106994629","17.4159202575684","17.8307991027832","17.0725193023682","16.3314304351807","14.6275501251221","13.6439599990845","13.6403398513794","14.3309097290039","14.1630697250366","13.2269496917725","13.2602195739746","13.3143196105957","13.1676397323608","","12.4336099624634","12.0058002471924","","15.5958595275879","","17.1121196746826","17.1841602325439","17.5622100830078","17.0927391052246","16.9212799072266","16.970890045166","14.6857204437256","15.0715503692627","14.9933099746704","","","",
"Poland","POL","Preprimary education, duration (years)","SE.PRE.DURS","","","","","","","","","","","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","",
"Poland","POL","School enrollment, tertiary (gross), gender parity index (GPI)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","","0.926429986953735","0.916109979152679","1.01399004459381","1.09645998477936","1.17324995994568","1.22535002231598","1.28140997886658","1.27772998809814","1.2949800491333","1.30463004112244","1.31955003738403","1.32078003883362","1.28592002391815","1.29015004634857","1.29760003089905","1.30765998363495","1.31668996810913","1.32769000530243","1.319620013237","1.46229004859924","1.32095003128052","1.34853994846344","1.30148994922638","1.3617000579834","1.40859997272491","1.45104002952576","1.46135997772217","1.36942005157471","1.38091003894806","1.41227996349335","1.4433000087738","1.43673002719879","1.43209004402161","1.41665005683899","1.41343998908997","1.40620994567871","1.40322005748749","1.41357004642487","1.43009996414185","1.5072900056839","1.55106997489929","1.55059003829956","1.54877996444702","","","",
"Poland","POL","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","1.04241001605988","1.0373500585556","1.03147995471954","","","","","","","","","","","","","","","1.04075002670288","1.03965997695923","1.03254997730255","1.03000998497009","0.998000025749207","0.9964200258255","1.00173997879028","0.999790012836456","0.99711000919342","1.00083005428314","0.993910014629364","0.986530005931854","0.98089998960495","0.973320007324219","0.961849987506866","1.01170003414154","0.991649985313416","0.983560025691986","0.98565000295639","0.990400016307831","0.992030024528503","0.989820003509521","0.989239990711212","0.988259971141815","0.964860022068024","","","",
"Poland","POL","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","0.993059992790222","0.996169984340668","0.992529988288879","","","","","","","","","","","","","","","1.00296998023987","1.00400996208191","1.00344002246857","1.00004994869232","0.989539980888367","0.989870011806488","0.994769990444183","0.99465000629425","0.988139986991882","0.989009976387024","0.988359987735748","0.986419975757599","0.984950006008148","0.98131000995636","0.975619971752167","1.00381994247437","0.992959976196289","0.988669991493225","0.989600002765656","0.991540014743805","0.992280006408691","0.991609990596771","0.992799997329712","0.994840025901794","0.981060028076172","","","",
"Poland","POL","School enrollment, primary (gross), gender parity index (GPI)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","","","0.952409982681274","0.960150003433228","0.956809997558594","","","","","","","","","","","","","","","0.975939989089966","0.977400004863739","0.981260001659393","0.976719975471497","0.982190012931824","0.983900010585785","0.98827999830246","0.9896399974823","0.978779971599579","0.976220011711121","0.981939971446991","0.986289978027344","0.989970028400421","0.991540014743805","0.993789970874786","0.994300007820129","0.994570016860962","0.995169997215271","0.99466997385025","0.993009984493256","0.992640018463135","0.993960022926331","0.997330009937286","1.00285005569458","1.00214004516602","","","",
"Poland","POL","Duration of compulsory education (years)","SE.COM.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","","",
"Poland","POL","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","98.7427368164063","","","","","","","","","","","","","","","","99.4023666381836","","","","","","","","","","99.6179428100586","","","","","","","","","","99.7741088867188","99.7874221801758","",
"Poland","POL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","99.2751693725586","","","","","","","","","","","","","","","","99.7130813598633","","","","","","","","","","99.8314666748047","","","","","","","","","","99.9096908569336","99.9162902832031","",
"Poland","POL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","98.2519836425781","","","","","","","","","","","","","","","","99.1187362670898","","","","","","","","","","99.4223022460938","","","","","","","","","","99.6496887207031","99.6692123413086","",
"Poland","POL","Youth literacy rate, population 15-24 years, both sexes (%)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","99.7968292236328","","","","","","","","","","","","","","","","99.9991836547852","","","","","","","","","","99.9998626708984","","","","","","","","","","99.9999694824219","99.9999771118164","",
"Poland","POL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","99.7787399291992","","","","","","","","","","","","","","","","99.9991073608398","","","","","","","","","","99.9998397827148","","","","","","","","","","99.9999694824219","99.9999771118164","",
"Poland","POL","Literacy rate, youth (ages 15-24), gender parity index (GPI)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","1.00037002563477","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","1","1","",
"Poland","POL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","99.8158111572266","","","","","","","","","","","","","","","","99.9992523193359","","","","","","","","","","99.999870300293","","","","","","","","","","99.9999771118164","99.9999771118164","",
"Poland","POL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3961672121709","59.5973194096339","63.5473325802691","64.9576954770204","70.2456297769843","76.2888737088988","78.6421668998626","83.6814561682385","81.1267639629503","89.2605829269779","100.510570478955","96.3258195937947","86.1646418611976","85.5797794988092","95.4587813596896","97.471535587735","100.97529416278","110.715468949692","94.0605753331268","100","98.5533112148624","96.014068065599","96.6796128600442","97.3455765173683","94.0207735456598","",
"Poland","POL","Coverage (%) - All Social Insurance","per_si_allsi.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.398353589879","47.927951306373","46.9713315373708","46.4393517232493","45.7922500143518","45.3684210331004","44.9534001871237","43.7884296230798","","","","",
"Poland","POL","Benefits incidence in poorest quintile (%) - All Social Insurance","per_si_allsi.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.77825326525782","7.28138990739252","8.28220789469048","8.78499914943547","8.59535965812208","8.6471131916437","8.5814863255529","8.4390897473263","","","","",
"Poland","POL","Adequacy of social insurance programs (% of total welfare of beneficiary households)","per_si_allsi.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7539457955909","71.4577221353534","69.7426082596942","68.411609788724","70.6264886860418","71.5557136178726","72.7959270669717","74.2756142861531","","","","",
"Poland","POL","Coverage (%) - All Social Assistance","per_sa_allsa.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.5828005586486","49.3276904476568","47.585585412013","43.2923353549888","41.0896529143372","39.5537703911391","39.334742087465","38.7530541376192","","","","",
"Poland","POL","Benefits incidence in poorest quintile (%) - All Social Assistance","per_sa_allsa.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.3699365016692","34.5995776228099","35.1857869178595","37.010104590243","37.271057142262","39.6596782412688","39.3779953738595","39.5318024081078","","","","",
"Poland","POL","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.94079141418647","9.94302827510822","9.67640018770863","8.76774395994838","8.61497053137297","9.80172396871102","9.71732329996605","10.2436336039271","","","","",
"Poland","POL","Coverage (%) - All Labor Market","per_lm_alllm.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5272600951431","21.0119067448125","16.112972399764","12.4653360445151","14.1551658825906","3.47951533904672","2.58855125536718","2.76574546218341","","","","",
"Poland","POL","Benefits incidence in poorest quintile (%) - All Labor Market","per_lm_alllm.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7896256952757","27.0425479979002","25.9597555753645","28.6955924194973","29.0051319699702","27.2910043177548","25.6249574986485","24.7635652567316","","","","",
"Poland","POL","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2503941653094","23.9321356444755","22.0354968164793","22.4802931445562","22.0718478333704","22.2439239129343","22.0099964954139","22.6827292369111","","","","",
"Poland","POL","Coverage (%) -All Social Protection and Labor","per_allsp.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.6583002072512","77.7384204160245","74.8498870754815","71.090456141968","70.60611633739","66.449090144786","65.5334361976214","64.4141259102048","","","","",
"Poland","POL","Benefits incidence in poorest quintile (%) -All Social Protection and Labor","per_allsp.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.95527675749883","10.4960495420132","11.4023993813814","11.6379233377254","11.3661426165252","11.7652963275163","11.5642051674023","11.5353639660841","","","","",
"Poland","POL","Adequacy of social protection and labor programs (% of total welfare of beneficiary households)","per_allsp.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.9855900957835","57.0865920997498","54.9993185609081","54.6528806571836","56.5646982171233","58.509793413973","59.2823784766131","60.5552662378875","","","","",
"Poland","POL","2005 PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.133583378","","","","","","","","","","","",
"Poland","POL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.263674","0.428436","0.602863","0.773267","1.0387","1.301894","1.509047","1.692615","1.855593","1.947929","2.074253","2.106445","2.084565","2.082581","2.088421","2.133583","2.088203","2.007754","2.02074","2.017461","1.958851","1.940189","1.927476","1.926403","1.911634","1.92527","",
"Poland","POL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.283206319343245","0.381985259378248","0.40195877044971","0.385323780655828","0.413387160645928","0.485689896907216","0.504170097548311","0.463301009361754","0.47751855901479","0.438630737818558","0.423526610064196","0.45418671682259","0.448309803921569","0.472674140546656","0.508828193350831","0.577690001545356","0.594292987883475","0.665916759998555","0.770591897725386","0.597746867087593","0.603238152091003","0.616835425948427","0.556900353139874","0.56244763652471","0.567534316056427","0.478068178803555","",
"Poland","POL","2005 PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.869116126","","","","","","","","","","","",
"Poland","POL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.269046","0.404255","0.54791","0.69917","0.939505","1.177798","1.359293","1.519303","1.659568","1.740092","1.840689","1.859395","1.829104","1.838277","1.86109","1.869116","1.84421","1.843191","1.85651","1.86503","1.818944","1.82756","1.813546","1.777672","1.790287","1.802078","",
"Poland","POL","Official exchange rate (LCU per US$, period average)","PA.NUS.FCRF","0.0003999999999","0.0003999999999","0.0003999999999","0.0003999999999","0.0003999999999","0.0003999999999","0.0003999999999","0.0003999999999","0.0003999999999","0.0003999999999","0.0004","0.000389333333233333","0.0003679999999","0.0003349999999","0.0003319999999","0.000332","0.000332","0.000332","0.000581","0.00332","0.00442166666666667","0.00511525","0.00848241666664167","0.00915499999996667","0.01132399999995","0.0147141666666333","0.0175286666666667","0.02650825","0.0430545833333333","0.143918416666667","0.95","1.05760583333333","1.36264333333333","1.81149666666667","2.27227666666667","2.42498333333333","2.6961","3.27929166666667","3.4754","3.96710833333333","4.346075","4.0939","4.08003333333333","3.889075","3.65764166666667","3.23548333333333","3.10315833333333","2.76795","2.40924166666667","3.12014166666667","3.0153","2.96284777777778","3.25654166666667","3.16061666666667","3.15454166666667","3.7695","",
"Poland","POL","DEC alternative conversion factor (LCU per US$)","PA.NUS.ATLS","","","","","","","","","","","","","","","","","","","","","","","","","","0.01471","0.01753","0.02651","0.04305","0.14392","0.949999988079071","1.0583","1.3631","1.8145","2.2727","2.425","2.6961","3.2793","3.4754","3.9671","4.3461","4.0939","4.08","3.8891","3.6576","3.2355","3.1032","2.7679","2.4092","3.1201","3.0153","2.9628","3.2565","3.1606","3.1545","3.7695","",
"Poland","POL","Terms of trade adjustment (constant LCU)","NY.TTF.GNFS.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3256566041.19289","-10376626345.0143","-6128174776.97963","439888319.21405","4753347898.8553","7772687763.05453","4521897700.90701","2471959905.37976","6971961730.42108","4317544395.9303","-8690305655.93274","-8955253930.44943","-11124852105.268","-14019028917.1453","-3718242329.05499","0","-247247153.315796","7006889106.7121","-126326748.565674","14398940615.0818","6402982017.28033","-1404270803.67389","-8398871252.46387","-2774429195.41162","8837785788.18677","27543986699.8644","",
"Poland","POL","Net current transfers from abroad (constant LCU)","NY.TRF.NCTR.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Net current transfers from abroad (current LCU)","NY.TRF.NCTR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2548000000","762000000","2174000000","2888000000","2984000000","-4186000000","-159000000","3134000000","-620000000","-1748000000","-1647000000","-3742000000","",
"Poland","POL","Net current transfers from abroad (current US$)","NY.TRF.NCTR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","696631671.04112","235512285.581827","700567156.48363","1043390295.89219","1238585422.5469","-1341623665.90814","-52731071.5351706","1057783178.07479","-190388453.861508","-553059545.655888","-522111269.614836","-992704602.732458","",
"Poland","POL","Net taxes on products (constant LCU)","NY.TAX.NIND.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56145548800","55039742600","56506839700","59213099600","64379787100","69862319100","77216523700","86288862100","91804117700","97721926400","103787791500","104257751100","106653073800","111949556200","114908948500","120119000000","127782965278.822","136487195172.703","142727588213.734","143768527404.466","148188548687.509","155798225084.016","157525268903.367","158570023064.735","163288732509.158","172050519153.879","",
"Poland","POL","Net taxes on products (current LCU)","NY.TAX.NIND.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2753234800","4804415200","12477159500","31483198800","40841632600","52062929200","61710993900","68552200000","80945748800","84035952700","86240318600","95648000000","100715000000","107717000000","120119000000","132196000000","151119000000","162250000000","152110000000","171431000000","187939000000","184002000000","185497000000","193904000000","201824000000","",
"Poland","POL","Net taxes on products (current US$)","NY.TAX.NIND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2601563639.79968","3524624165.5051","6876362358.77652","13852773705.2845","16841910350.5155","19310459255.9623","18818343518.4338","19724981297.1169","20404262257.0644","19335945491.3601","21065565499.8901","23443137254.902","25896737034.2753","29450185914.2607","37125328388.1935","42599896880.6393","54596986885.3644","67346006973.2691","48751642575.5585","56853712731.7348","63432901309.572","56502994011.9761","58690438524.3308","61469012521.7943","53541318477.2516","",
"Poland","POL","Net income from abroad (constant LCU)","NY.GSR.NFCY.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Net income from abroad (current LCU)","NY.GSR.NFCY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-29436000000","-16540000000","-22156000000","-35997000000","-24209000000","-38603000000","-47108000000","-50914000000","-50874000000","-50016000000","-55281000000","-50689000000","",
"Poland","POL","Net income from abroad (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8047900262.46719","-5112038324.83387","-7139726733.69425","-13005166371.6175","-10048563838.6186","-12372359860.2609","-15622989420.6215","-17184420143.1079","-15622293873.7909","-15824843384.1676","-17524488825.4874","-13447141530.707","",
"Poland","POL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5845269534338","12.8556477314604","13.6795559502955","20.1774740556536","21.2711140631365","20.9742063778953","21.1555879853607","22.3162028434784","21.1865936199604","19.7948915441373","19.0533182217379","16.9951382712181","17.5508466421571","15.183791671789","17.0769595773866","17.7576771506812","18.7124537969772","17.8098658912945","16.3027632338363","16.0043939075194","17.417150145191","17.3600913939418","17.7807453899891","18.3408690710387","20.256227314583","",
"Poland","POL","Gross savings (% of GNI)","NY.GNS.ICTR.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9603135681036","13.3050850865143","14.0596143508759","20.0916465865721","21.3053640147555","20.8479308858901","21.0413657371579","22.1812121432113","21.034127120022","19.6325449735492","18.817986927416","16.8342711402468","17.5091441093807","15.6399323307352","17.368635575534","18.1348766745314","19.2977911687418","18.1539362531552","16.778362701748","16.5437078383235","18.0022330324489","17.9197309706879","18.3343828926276","18.9502343639658","20.8466607667479","",
"Poland","POL","Gross savings (current LCU)","NY.GNS.ICTR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13831303500","16214135500","23382797700","49836987800","71911760800","88826028600","109300889300","134436666900","141392264900","147874174200","148611118800","137765480000","148467877000","140800211200","168194219500","189156375200","222074349300","227489335200","222019181100","231273094600","272849584800","282794500000","294509776000","315306317000","362524890000","",
"Poland","POL","Gross savings (current US$)","NY.GNS.ICTR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13069359822.3566","11895044750.9354","12886634169.1926","21928537774.4533","29654334350.5155","32946117948.1473","33330555087.9761","38682357973.1829","35641215220.186","34024567819.4243","36300622584.8213","33766049019.6078","38175381707.8501","38495245844.2695","51983996136.6095","60955263985.5633","80232070992.4491","94425259505.2301","71157713246.3702","76699862235.9301","92091799918.9955","86840012283.1261","93181603493.0076","99954451418.6083","96173203342.6184","",
"Poland","POL","GNI per capita, PPP (constant 2011 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15879.1784933097","16700.7408595033","17674.0182149095","18768.4839263401","19733.8052904317","20039.9507771882","20752.9856658897","21788.0994823306","22160.8745269771","22474.695466586","23176.7950925935","24116.9922386123","",
"Poland","POL","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5610","5800","6180","6850","7430","8120","8850","9450","9990","10700","11100","11700","12070","12670","13570","14830","16380","17700","18600","20200","21790","22860","23750","24450","25400","",
"Poland","POL","GNI per capita (constant LCU)","NY.GNP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24125.0002004235","25373.1877094581","26851.8735497953","28514.6790607191","29981.2774815377","30446.3997756457","31529.7030989303","33102.3361567185","33668.6877491891","34145.4712448938","35212.1607858726","36640.5883550758","",
"Poland","POL","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.17383419135751","5.82774958065657","6.19251207123497","5.14331028483819","1.55137583578455","3.55806706627801","4.98778264055866","1.71091124743967","1.41610358935438","3.12395612679764","4.05663139473195","",
"Poland","POL","GNI per capita (constant 2010 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9324.74084968815","9807.1874800248","10378.7258072661","11021.4296557215","11588.2959807404","11768.0740043648","12186.7899698493","12794.6405644068","13013.5455088927","13197.8307939464","13610.1252376383","14162.2378508907","",
"Poland","POL","GNI per capita (current LCU)","NY.GNP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2265.86212123126","3176.55243957779","4324.12146742002","6435.68325293236","8745.40529837571","11031.0252309617","13440.1492794503","15675.8647779283","17387.4647697115","19687.3076659386","20647.5510036113","21406.1053669277","22194.8526053297","23578.0149201374","25373.1877094581","27347.0988784929","30187.8041665705","32867.8833646302","34683.916164676","36746.8277960867","39819.0590899281","41460.5049648526","42227.0432045093","43772.4034433051","45763.9514884067","",
"Poland","POL","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2070","2450","2780","3220","3810","4240","4380","4450","4690","4750","4930","5550","6260","7320","8420","9950","11900","12440","12710","12920","13290","13510","13690","13370","",
"Poland","POL","GNI, PPP (constant 2011 international $)","NY.GNP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","606302318409.178","637391206732.625","674109447697.728","715465117623.082","752366304655.925","764556246190.827","789501558572.395","829325986561.317","843513001503.752","854941820589.241","880990193208.964","916433501869.195","",
"Poland","POL","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214371127135.1","222416455257.25","237870331965.044","264020202127.716","286576221049.79","313447064025.195","341904939304.405","365205583621.762","386303770145.487","409199707283.523","424723687005.72","447412066235.709","461271505872.075","483727815419.996","518094650091.273","565582552963.057","624338986030.205","674983167340.871","709504404754.883","768551423243.376","829325986561.317","870183607143.133","903611577388.855","929384506506.499","965000960002.841","",
"Poland","POL","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921146113402.616","968379000000","1024164478512.98","1086995534014.89","1143058959773.23","1161578957019.73","1199477999873.77","1259982662228.9","1281536783462.17","1298900418668.13","1338475324569.98","1392323817355.17","",
"Poland","POL","GNI growth (annual %)","NY.GNP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.12762154778143","5.76070717280932","6.13485986090174","5.15765005503492","1.62021364586198","3.26271775371008","5.04424944529987","1.71066808134881","1.35490728241467","3.04680061173863","4.02312181604782","",
"Poland","POL","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","356039325215.262","374295674373.575","395857752134.729","420143070476.71","441812579782.377","448970887489.146","463619540344.244","487005666436.361","495336716926.448","502048070176.558","517344473849.919","538157872241.493","",
"Poland","POL","GNI (current LCU)","NY.GNP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86660600000","121864200000","166311800000","248048300000","337528900000","426066400000","519457200000","606083500000","672204100000","753209400000","789729100000","818363200000","847944800000","900261000000","968379000000","1043053000000","1150776000000","1253113000000","1323247000000","1397952000000","1515643000000","1578118000000","1606325000000","1663865000000","1739007000000","",
